0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
1265	blok	1.a	2	0.56770920753479	1	0	0	0	0	1
1266	blok	1.a	2.a	0.3927122950553894	0	0	0	0	0	1
1267	blok	1.a	3	0.31507545709609985	2	0	1	0	0	1
1268	blok	1.a	4	0.4148404598236084	1	0	1	0	0	1
1269	blok	1.a	4.a	0.41418617963790894	1	0	0	0	0	1
1270	blok	2	2.a	0.3863227367401123	0	0	0	1	0	0
1271	blok	2	3	0.47001051902770996	1	0	1	0	0	1
1272	blok	2	4	0.5413358211517334	1	0	1	0	0	1
1273	blok	2	4.a	0.5753479897975922	1	0	0	0	0	1
1274	blok	2.a	3	0.27848368883132935	0	0	1	0	0	1
1275	blok	2.a	4	0.3244887590408325	0	0	1	0	0	1
1276	blok	2.a	4.a	0.3507617712020874	0	0	0	0	0	1
1277	blok	3	4	0.35945117473602295	1	0	0	0	0	1
1278	blok	3	4.a	0.38807213306427	2	0	1	0	0	1
1279	blok	4	4.a	0.23161530494689941	1	0	1	1	0	0
1280	blokere	1	1.a	0.38385581970214844	2	0	2	1	1	1
1281	blokere	1	1.b	0.39055687189102173	0	0	2	1	0	1
1282	blokere	1	2	0.43226689100265503	1	0	1	0	0	1
1283	blokere	1	2.a	0.34143251180648804	2	0	2	0	0	1
1284	blokere	1.a	1.b	0.3456547260284424	0	0	0	1	1	1
1285	blokere	1.a	2	0.4017607569694519	1	0	1	0	1	1
1286	blokere	1.a	2.a	0.3770659565925598	1	0	0	0	1	1
1287	blokere	1.b	2	0.404258668422699	0	0	1	0	0	1
1288	blokere	1.b	2.a	0.37996864318847656	0	0	0	0	0	1
1289	blokere	2	2.a	0.3602287769317627	1	0	1	1	0	0
1290	blomst	1	1.a	0.1963067650794983	0	0	6	1	0	0
1291	blomst	1	2	0.24967968463897705	2	0	2	0	0	1
1292	blomst	1	2.a	0.2154909372329712	2	0	6	0	0	1
1293	blomst	1	2.b	0.3853258490562439	1	0	6	0	0	1
1294	blomst	1	3	0.2936687469482422	1	0	6	0	0	1
1295	blomst	1	4	0.23940247297286987	0	0	7	0	0	1
1296	blomst	1	5	0.33295226097106934	0	0	4	0	1	1
1297	blomst	1.a	2	0.24475079774856567	0	0	4	0	0	1
1298	blomst	1.a	2.a	0.18290603160858154	0	0	12	0	0	1
1299	blomst	1.a	2.b	0.3299311399459839	0	0	0	0	0	1
1300	blomst	1.a	3	0.333410382270813	0	0	0	0	0	1
1301	blomst	1.a	4	0.24071407318115234	0	0	1	0	0	1
1302	blomst	1.a	5	0.3923587203025818	0	0	2	0	1	1
1303	blomst	2	2.a	0.12229049205780029	2	0	8	1	0	0
1304	blomst	2	2.b	0.21462082862854004	1	0	4	1	0	0
1305	blomst	2	3	0.3387301564216614	1	0	4	0	0	1
1306	blomst	2	4	0.24888771772384644	0	0	5	0	0	1
1307	blomst	2	5	0.4335387945175171	0	0	2	0	1	1
1308	blomst	2.a	2.b	0.1678001880645752	1	0	12	1	0	0
1309	blomst	2.a	3	0.21823245286941528	1	0	12	0	0	1
1310	blomst	2.a	4	0.18315547704696655	0	0	13	0	0	1
1311	blomst	2.a	5	0.3427180051803589	0	0	10	0	1	1
1312	blomst	2.b	3	0.3476402163505554	2	0	0	0	0	1
1313	blomst	2.b	4	0.2985430955886841	0	0	1	0	0	1
1314	blomst	2.b	5	0.477977991104126	0	0	2	0	1	1
1315	blomst	3	4	0.20661938190460205	0	0	1	0	0	0
1316	blomst	3	5	0.37059980630874634	0	0	2	0	1	1
1317	blomst	4	5	0.342242956161499	0	0	3	0	1	1
1318	blomstre	1	1.a	0.4170187711715698	0	0	1	1	1	1
1319	blomstre	1	1.b	0.4736090898513794	0	0	4	1	1	1
1320	blomstre	1.a	1.b	0.37958651781082153	0	0	5	1	2	0
1321	blond	1	1.a	0.4162597060203552	2	0	5	1	0	0
1322	blot	1	1.a	0.40688759088516235	0	0	1	1	0	0
1323	bly	1	1.a	0.4608088731765747	1	0	0	1	0	1
1324	bly	1	1.b	0.4321000576019287	0	0	1	1	0	1
1325	bly	1.a	1.b	0.4849740266799927	0	0	1	1	0	1
1326	blå	1	1.a	0.2448243498802185	0	0	17	1	0	0
1327	blå	1	2	0.3802594542503357	0	0	15	0	0	1
1328	blå	1	2.a	0.247522234916687	3	0	15	0	0	1
1329	blå	1	2.b	0.372758686542511	0	0	20	0	0	1
1330	blå	1	3	0.5121241509914398	0	0	8	0	0	1
1331	blå	1.a	2	0.35132360458374023	0	0	2	0	0	1
1332	blå	1.a	2.a	0.3093925714492798	0	0	2	0	0	1
1333	blå	1.a	2.b	0.2973710894584656	0	0	3	0	0	1
1334	blå	1.a	3	0.5091994106769562	0	0	9	0	0	1
1335	blå	2	2.a	0.17375671863555908	0	0	0	1	0	0
1336	blå	2	2.b	0.2482401728630066	0	0	5	1	0	0
1337	blå	2	3	0.4956536889076233	0	0	7	0	0	1
1338	blå	2.a	2.b	0.26878970861434937	0	0	5	1	0	0
1339	blå	2.a	3	0.4747686982154846	0	0	7	0	0	1
1340	blå	2.b	3	0.425437331199646	0	0	12	0	0	1
1341	blæse	1	1.a	0.30846118927001953	2	0	4	1	1	1
1342	blæse	1	2	0.34399837255477905	0	1	1	0	0	0
1343	blæse	1	3	0.3274989724159241	2	1	5	0	0	0
1344	blæse	1	4	0.4108043909072876	1	0	5	0	0	1
1345	blæse	1	4.a	0.4137224555015564	1	0	5	0	1	1
1346	blæse	1	5	0.3755958080291748	2	0	3	0	0	1
1347	blæse	1	5.a	0.3346186876296997	1	0	1	0	0	1
1348	blæse	1	6	0.4455440044403076	2	0	5	0	0	1
1349	blæse	1.a	2	0.21705806255340576	0	0	3	0	1	1
1350	blæse	1.a	3	0.1426241397857666	3	0	1	0	1	1
1351	blæse	1.a	4	0.42348170280456543	2	0	1	0	1	1
1352	blæse	1.a	4.a	0.35372012853622437	2	0	1	0	2	1
1353	blæse	1.a	5	0.4450289011001587	3	0	1	0	1	1
1354	blæse	1.a	5.a	0.33528566360473633	2	0	3	0	1	1
1355	blæse	1.a	6	0.4124542474746704	3	0	1	0	1	1
1356	blæse	2	3	0.11658316850662231	0	1	4	0	0	0
1357	blæse	2	4	0.3357536792755127	0	0	4	0	0	1
1358	blæse	2	4.a	0.31251996755599976	0	0	4	0	1	1
1359	blæse	2	5	0.4038439393043518	0	0	2	0	0	1
1360	blæse	2	5.a	0.2679672837257385	0	0	0	0	0	1
1361	blæse	2	6	0.4171663522720337	0	0	4	0	0	1
1362	blæse	3	4	0.3910534977912903	1	0	0	0	0	1
1363	blæse	3	4.a	0.37239301204681396	1	0	0	0	1	1
1364	blæse	3	5	0.380060076713562	4	0	2	0	0	1
1365	blæse	3	5.a	0.30111008882522583	1	0	4	0	0	1
1366	blæse	3	6	0.4115369915962219	2	0	0	0	0	1
1367	blæse	4	4.a	0.06292921304702759	4	0	0	1	1	1
1368	blæse	4	5	0.47034376859664917	1	0	2	0	0	1
1369	blæse	4	5.a	0.3000412583351135	3	0	4	0	0	1
1370	blæse	4	6	0.4708840250968933	2	0	0	0	0	1
1371	blæse	4.a	5	0.4669528603553772	1	0	2	0	1	1
1372	blæse	4.a	5.a	0.30211180448532104	3	0	4	0	1	1
1373	blæse	4.a	6	0.4806198477745056	2	0	0	0	1	1
1374	blæse	5	5.a	0.2851095199584961	1	0	2	1	0	1
1375	blæse	5	6	0.46415412425994873	2	0	2	0	0	1
1376	blæse	5.a	6	0.35240793228149414	2	0	4	0	0	1
1377	blæser	1	2	0.5847872793674469	1	0	2	0	0	1
1378	blød	1	2	0.35683369636535645	2	0	23	0	0	1
1379	blød	1	2.a	0.4259296655654907	0	0	23	0	0	1
1380	blød	1	2.b	0.3407554030418396	0	0	22	0	0	1
1381	blød	1	3	0.4820740818977356	0	0	21	0	0	1
1382	blød	1	3.a	0.49280327558517456	0	0	22	0	0	1
1383	blød	1	4	0.5049221217632294	0	0	23	0	0	1
1384	blød	1	5	0.41585981845855713	0	0	21	0	0	1
1385	blød	1	5.a	0.45251333713531494	0	0	23	0	0	1
1386	blød	1	7	0.38860923051834106	1	0	26	0	0	1
1387	blød	2	2.a	0.3494545817375183	0	0	0	1	0	0
1388	blød	2	2.b	0.3325768709182739	0	0	1	1	0	0
1389	blød	2	3	0.384665846824646	0	0	2	0	0	1
1390	blød	2	3.a	0.37624961137771606	0	0	1	0	0	1
1391	blød	2	4	0.4508323669433594	0	0	0	0	0	1
1392	blød	2	5	0.40484046936035156	0	0	2	0	0	1
1393	blød	2	5.a	0.4526404142379761	0	0	0	0	0	1
1394	blød	2	7	0.2705179452896118	1	0	3	0	0	1
1395	blød	2.a	2.b	0.28272366523742676	0	0	1	1	0	0
1396	blød	2.a	3	0.3878691792488098	0	0	2	0	0	1
1397	blød	2.a	3.a	0.41905808448791504	0	0	1	0	0	1
1398	blød	2.a	4	0.3895750045776367	0	0	0	0	0	1
1399	blød	2.a	5	0.40202397108078003	0	0	2	0	0	1
1400	blød	2.a	5.a	0.46956610679626465	0	0	0	0	0	1
1401	blød	2.a	7	0.48772114515304565	0	0	3	0	0	1
1402	blød	2.b	3	0.326918363571167	0	0	1	0	0	1
1403	blød	2.b	3.a	0.31237781047821045	0	0	0	0	0	1
1404	blød	2.b	4	0.38867127895355225	0	0	1	0	0	1
1405	blød	2.b	5	0.4191593527793884	0	0	1	0	0	1
1406	blød	2.b	5.a	0.4717290997505188	0	0	1	0	0	1
1407	blød	2.b	7	0.4447004199028015	0	0	4	0	0	1
1408	blød	3	3.a	0.3465960621833801	0	0	1	1	0	0
1409	blød	3	4	0.29740065336227417	0	0	2	0	0	1
1410	blød	3	5	0.472370982170105	0	0	0	0	0	1
1411	blød	3	5.a	0.4827043414115906	0	0	2	0	0	1
1412	blød	3	7	0.482278048992157	0	0	5	0	0	1
1413	blød	3.a	4	0.46424204111099243	0	0	1	0	0	1
1414	blød	3.a	5	0.4838712811470032	0	0	1	0	0	1
1415	blød	3.a	5.a	0.5081829726696014	0	0	1	0	0	1
1416	blød	3.a	7	0.3969082832336426	0	0	4	0	0	1
1417	blød	4	5	0.4984974265098572	0	0	2	0	0	1
1418	blød	4	5.a	0.5083400011062622	0	0	0	0	0	1
1419	blød	4	7	0.5929160416126251	0	0	3	0	0	1
1420	blød	5	5.a	0.42082643508911133	0	0	2	1	0	0
1421	blød	5	7	0.38521111011505127	0	0	5	0	0	1
1422	blød	5.a	7	0.3758881092071533	0	0	3	0	0	1
1423	bløde	1	1.a	0.41292351484298706	0	0	5	1	0	0
1424	blødgøre	1	1.a	0.25313425064086914	2	0	2	1	0	0
1425	blødgøre	1	2	0.5261760950088501	0	0	1	0	0	1
1426	blødgøre	1	3	0.1974993348121643	0	0	2	0	0	1
1427	blødgøre	1.a	2	0.429013729095459	0	0	1	0	0	1
1428	blødgøre	1.a	3	0.2521217465400696	0	0	4	0	0	1
1429	blødgøre	2	3	0.5084111094474792	0	0	3	0	0	1
1430	bo	1	2	0.4921140670776367	1	0	2	0	0	1
1431	bo	1	1.a	0.22793471813201904	4	0	14	1	0	0
1432	bo	1	1.b	0.2697643041610718	4	1	16	1	0	0
1433	bo	1.a	1.b	0.37000614404678345	4	0	2	1	0	0
1434	boble	1	1.a	0.29684901237487793	0	0	1	1	1	1
1435	boble	1	1.b	0.5263497829437256	0	0	5	1	0	1
1436	boble	1	1.d	0.4738755226135254	0	0	2	1	1	1
1437	boble	1	1.e	0.4206807613372803	0	0	1	1	1	1
1438	boble	1.a	1.b	0.52137890458107	0	0	6	1	1	1
1439	boble	1.a	1.d	0.35028791427612305	0	0	3	1	2	1
1440	boble	1.a	1.e	0.33777594566345215	0	0	0	1	2	1
1441	boble	1.b	1.d	0.5999507009983063	0	0	3	1	1	1
1442	boble	1.b	1.e	0.6338191628456116	0	0	6	1	1	1
1443	boble	1.d	1.e	0.3581365942955017	0	0	3	1	2	1
1444	bog	1	2	0.1354140043258667	3	0	6	0	0	1
1445	bog	1	2.a	0.32679665088653564	3	0	13	0	0	1
1446	bog	1	2.b	0.3817902207374573	3	0	13	0	0	1
1447	bog	1	3	0.19114285707473755	3	0	12	0	0	1
1448	bog	2	2.a	0.37026405334472656	3	0	19	1	0	0
1449	bog	2	2.b	0.4081161618232727	3	0	19	1	0	0
1450	bog	2	3	0.20414608716964722	3	0	18	0	0	1
1451	bog	2.a	2.b	0.12826615571975708	4	0	0	1	0	0
1452	bog	2.a	3	0.4022890329360962	3	0	1	0	0	1
1453	bog	2.b	3	0.4552428722381592	3	0	1	0	0	1
1454	bogstav	1	1.a	0.27661311626434326	3	0	2	1	0	0
1455	bold	1	1.a	0.30763304233551025	0	0	7	1	0	1
1456	bold	1	1.b	0.1485922932624817	1	0	8	1	1	1
1457	bold	1	3	0.43462973833084106	0	0	5	0	0	1
1458	bold	1.a	1.b	0.3520777225494385	0	0	1	1	1	1
1459	bold	1.a	3	0.4404643177986145	0	0	2	0	0	1
1460	bold	1.b	3	0.39645087718963623	0	0	3	0	1	1
1461	boldspiller	1	1.a	0.11682754755020142	2	0	0	1	0	0
1462	boldspiller	1	2	0.17154520750045776	2	0	1	0	0	0
1463	boldspiller	1.a	2	0.1649491786956787	2	0	1	0	0	0
1464	bolle	1	2	0.24094325304031372	3	0	1	0	0	1
1465	bolle	1	3	0.4414847493171692	2	0	3	0	0	1
1466	bolle	2	3	0.4454333782196045	2	0	4	0	0	1
1467	bombe	1	2	0.11730855703353882	3	0	6	0	0	1
1468	bombe	1	3.a	0.43955326080322266	0	0	7	0	1	1
1469	bombe	2	3.a	0.4785321354866028	0	0	1	0	1	1
1470	bomuld	1	2	0.2198612093925476	0	0	7	0	0	1
1471	bonde	1	1.a	0.18349575996398926	2	0	2	1	0	0
1472	bonus	1	1.a	0.34493720531463623	0	0	0	1	1	1
1473	bonus	1	2	0.2867814302444458	0	0	0	0	0	0
1474	bonus	1.a	2	0.4916328191757202	2	0	0	0	1	1
1475	bopæl	1	1.a	0.29266178607940674	0	0	0	1	0	0
1476	bor	1	2	0.36605989933013916	3	0	2	0	0	0
1477	bord	1	1.a	0.4776947498321533	0	0	9	1	0	1
1478	borgmester	1	2	0.22146141529083252	3	0	6	0	0	1
1479	bosættelse	1	2	0.2896426320075989	0	1	1	0	0	1
1480	brag	1	1.a	0.39681124687194824	1	0	5	1	1	1
1481	brandmand	1	2	0.4639047384262085	1	0	1	0	0	1
1482	brandslukker	1.a	2	0.46155792474746704	1	0	1	0	1	1
1483	bredde	1	2	0.34111154079437256	0	0	2	0	0	1
1484	bredde	1	3	0.32819873094558716	2	0	2	0	0	1
1485	bredde	2	3	0.3775756359100342	0	0	4	0	0	1
1486	bremse	1	1.a	0.348758339881897	0	0	4	1	1	1
1487	brev	1	1.a	0.2531193494796753	3	0	18	1	0	0
1488	brev	1	2	0.3987703323364258	2	0	18	0	0	1
1489	brev	1.a	2	0.2770404815673828	2	0	0	0	0	1
1490	briller	1	1.a	0.2598254084587097	2	0	18	1	0	0
1491	briller	1	1.b	0.4334073066711426	0	0	16	1	1	1
1492	briller	1.a	1.b	0.34051138162612915	0	0	2	1	1	1
1493	bringe	1	1.a	0.2782081961631775	2	0	15	1	0	0
1494	bringe	1	2	0.2996962070465088	2	0	4	0	0	1
1495	bringe	1	2.a	0.2877565622329712	0	0	7	0	0	1
1496	bringe	1	3	0.31186676025390625	0	0	7	0	0	1
1497	bringe	1	3.a	0.3056330680847168	0	0	17	0	0	1
1498	bringe	1	3.b	0.36174702644348145	2	0	11	0	0	1
1499	bringe	1	4	0.35749131441116333	0	0	3	0	0	1
1500	bringe	1.a	2	0.1794077754020691	2	0	19	0	0	1
1501	bringe	1.a	2.a	0.18813735246658325	0	0	8	0	0	1
1502	bringe	1.a	3	0.27411311864852905	0	0	8	0	0	1
1503	bringe	1.a	3.a	0.27681994438171387	0	0	2	0	0	1
1504	bringe	1.a	3.b	0.2836540937423706	2	0	4	0	0	1
1505	bringe	1.a	4	0.3896957039833069	0	0	12	0	0	1
1506	bringe	2	2.a	0.1385142207145691	0	0	11	1	0	0
1507	bringe	2	3	0.2775076627731323	0	0	11	0	0	1
1508	bringe	2	3.a	0.24265283346176147	0	0	21	0	0	1
1509	bringe	2	3.b	0.0852704644203186	2	0	15	0	0	1
1510	bringe	2	4	0.3903087377548218	0	0	7	0	0	1
1511	bringe	2.a	3	0.1672574281692505	0	0	0	0	0	1
1512	bringe	2.a	3.a	0.24890989065170288	0	0	10	0	0	1
1513	bringe	2.a	3.b	0.24674439430236816	0	0	4	0	0	1
1514	bringe	2.a	4	0.3403892517089844	0	0	4	0	0	1
1515	bringe	3	3.a	0.3305922746658325	0	0	10	1	0	0
1516	bringe	3	3.b	0.40411698818206787	0	0	4	1	0	0
1517	bringe	3	4	0.28285014629364014	0	0	4	0	0	1
1518	bringe	3.a	3.b	0.26469558477401733	0	0	6	1	0	0
1519	bringe	3.a	4	0.37963610887527466	0	0	14	0	0	1
1520	bringe	3.b	4	0.434009850025177	0	0	8	0	0	1
1521	briste	1	1.a	0.23583805561065674	0	1	1	1	0	0
1522	briste	1	2	0.28991568088531494	0	0	1	0	0	1
1523	briste	1	2.a	0.3226257562637329	0	0	4	0	0	1
1524	briste	1	2.b	0.3972647190093994	0	1	0	0	0	1
1525	briste	1	2.c	0.3757295608520508	0	0	1	0	0	1
1526	briste	1.a	2	0.3204197287559509	0	0	0	0	0	1
1527	briste	1.a	2.a	0.30417346954345703	0	0	5	0	0	1
1528	briste	1.a	2.b	0.4367448687553406	0	1	1	0	0	1
1529	briste	1.a	2.c	0.33471471071243286	0	0	0	0	0	1
1530	briste	2	2.a	0.38240647315979004	0	0	5	1	0	1
1531	briste	2	2.b	0.43042629957199097	0	0	1	1	0	1
1532	briste	2	2.c	0.3822053074836731	0	0	0	1	0	1
1533	briste	2.a	2.b	0.5178846120834351	0	0	4	1	0	0
1534	briste	2.a	2.c	0.34600943326950073	0	0	5	1	0	0
1535	briste	2.b	2.c	0.48062920570373535	0	0	1	1	0	0
1536	bro	1	1.a	0.3746652603149414	0	0	5	1	1	1
1537	bro	1	3	0.23565715551376343	1	0	5	0	0	1
1538	bro	1	5	0.3800855875015259	1	0	7	0	0	1
1539	bro	1.a	3	0.3835013508796692	0	0	0	0	1	1
1540	bro	1.a	5	0.3877282738685608	0	0	2	0	1	1
1541	bro	3	5	0.2704855799674988	2	0	2	0	0	1
1542	brud	1	1.a	0.29011011123657227	0	0	0	1	0	0
1543	brud	1	1.b	0.22687017917633057	1	0	5	1	0	1
1544	brud	1	2	0.496801495552063	0	0	2	0	0	1
1545	brud	1	3	0.5099715292453766	1	0	2	0	0	1
1546	brud	1	4	0.511947751045227	1	0	7	0	0	1
1547	brud	1	5	0.35937827825546265	0	0	2	0	0	1
1548	brud	1.a	1.b	0.2864506244659424	0	0	5	1	0	1
1549	brud	1.a	2	0.45943617820739746	0	0	2	0	0	1
1550	brud	1.a	3	0.48221415281295776	0	0	2	0	0	1
1551	brud	1.a	4	0.5257368981838226	0	0	7	0	0	1
1552	brud	1.a	5	0.2955540418624878	1	0	2	0	0	1
1553	brud	1.b	2	0.5685921609401703	0	0	3	0	0	1
1554	brud	1.b	3	0.5573423504829407	0	0	3	0	0	1
1555	brud	1.b	4	0.565995454788208	0	0	2	0	0	1
1556	brud	1.b	5	0.3879806399345398	0	0	3	0	0	1
1557	brud	2	3	0.37994009256362915	0	0	0	0	0	1
1558	brud	2	4	0.4199104309082031	0	0	5	0	0	1
1559	brud	2	5	0.532756119966507	0	0	0	0	0	1
1560	brud	3	4	0.3557702898979187	2	0	5	0	0	1
1561	brud	3	5	0.5088140964508057	0	0	0	0	0	1
1562	brud	4	5	0.5349754989147186	0	0	5	0	0	1
1563	brudlinje	1	1.b	0.537213921546936	1	0	1	1	1	1
1564	brudstykke	1	1.a	0.20024073123931885	0	0	1	1	1	1
1565	brug	1	2	0.37206876277923584	0	0	15	0	0	1
1566	bruge	1	1.a	0.14178913831710815	0	0	5	1	0	0
1567	bruge	1	1.b	0.3522866368293762	0	0	8	1	0	1
1568	bruge	1	1.c	0.3096052408218384	2	0	2	1	0	1
1569	bruge	1	1.d	0.16193538904190063	0	0	0	1	0	1
1570	bruge	1	2	0.2817416787147522	0	0	1	0	0	0
1571	bruge	1	3	0.30214303731918335	3	0	0	0	0	0
1572	bruge	1.a	1.b	0.34276944398880005	0	0	3	1	0	1
1573	bruge	1.a	1.c	0.324012815952301	0	0	3	1	0	1
1574	bruge	1.a	1.d	0.22441989183425903	0	0	5	1	0	1
1575	bruge	1.a	2	0.24311167001724243	0	0	6	0	0	0
1576	bruge	1.a	3	0.25188934803009033	0	0	5	0	0	0
1577	bruge	1.b	1.c	0.42201393842697144	0	0	6	1	0	1
1578	bruge	1.b	1.d	0.32122862339019775	0	0	8	1	0	0
1579	bruge	1.b	2	0.40616661310195923	0	0	9	0	0	1
1580	bruge	1.b	3	0.39172977209091187	0	0	8	0	0	1
1581	bruge	1.c	1.d	0.288246750831604	0	0	2	1	0	1
1582	bruge	1.c	2	0.37844914197921753	0	0	3	0	0	1
1583	bruge	1.c	3	0.34696710109710693	2	0	2	0	0	1
1584	bruge	1.d	2	0.2931795120239258	0	0	1	0	0	1
1585	bruge	1.d	3	0.19060522317886353	0	0	0	0	0	1
1586	bruge	2	3	0.25955718755722046	0	0	1	0	0	0
1587	brun	1	1.a	0.30997276306152344	3	0	3	1	0	1
1588	brun	1	1.b	0.3709867596626282	0	0	9	1	0	1
1589	brun	1.a	1.b	0.3464522361755371	0	0	6	1	0	1
1590	brusebad	1	1.a	0.20194411277770996	0	0	7	1	0	1
1591	bryde	1	1.a	0.27244770526885986	0	0	1	1	1	1
1592	bryde	1	1.c	0.3212682008743286	0	0	2	1	0	1
1593	bryde	1	2	0.3122023940086365	0	0	6	0	0	1
1594	bryde	1	2.a	0.37838441133499146	0	1	0	0	0	1
1595	bryde	1	3	0.4950335621833801	0	0	6	0	0	1
1596	bryde	1.a	1.c	0.3897075653076172	2	0	1	1	1	1
1597	bryde	1.a	2	0.2565094232559204	2	0	7	0	1	1
1598	bryde	1.a	2.a	0.35455870628356934	2	0	1	0	1	1
1599	bryde	1.a	3	0.4341579079627991	0	0	7	0	1	1
1600	bryde	1.c	2	0.3316836953163147	2	0	8	0	0	1
1601	bryde	1.c	2.a	0.37934410572052	2	0	2	0	0	1
1602	bryde	1.c	3	0.5255579650402069	0	0	8	0	0	1
1603	bryde	2	2.a	0.3438625931739807	2	0	6	1	0	0
1604	bryde	2	3	0.4123684763908386	0	0	0	0	0	0
1605	bryde	2.a	3	0.5072329044342041	0	0	6	0	0	0
1606	bryggerivirksomhed	1	2	0.16418737173080444	1	0	0	0	0	1
1607	bryst	1	1.a	0.21591979265213013	3	0	4	1	0	1
1608	bryst	1	2	0.1937602162361145	3	0	0	0	0	1
1609	bryst	1	3	0.29415762424468994	0	0	4	0	0	1
1610	bryst	1	4	0.22079390287399292	0	0	5	0	0	1
1611	bryst	1.a	2	0.23853176832199097	3	0	4	0	0	1
1612	bryst	1.a	3	0.30103379487991333	0	0	0	0	0	1
1613	bryst	1.a	4	0.30890601873397827	0	0	1	0	0	1
1614	bryst	2	3	0.3093680143356323	0	0	4	0	0	1
1615	bryst	2	4	0.23356997966766357	0	0	5	0	0	1
1616	bryst	3	4	0.38590312004089355	1	0	1	0	0	1
1617	brystparti	1	2	0.19883424043655396	0	0	0	0	0	1
1618	brækfornemmelse	1	1.a	0.5507641732692719	0	0	1	1	1	1
1619	brænde	1	1.a	0.3397423028945923	0	1	2	1	0	0
1620	brænde	1	1.b	0.4485623240470886	1	0	1	1	1	1
1621	brænde	1	1.c	0.524124264717102	1	0	1	1	1	1
1622	brænde	1	1.d	0.4692556858062744	0	0	1	1	1	1
1623	brænde	1	1.e	0.3775084614753723	1	0	1	1	1	1
1624	brænde	1	2	0.08055484294891357	1	0	1	0	0	1
1625	brænde	1	2.a	0.3853934407234192	1	0	2	0	0	1
1626	brænde	1	2.b	0.277726411819458	0	0	1	0	0	1
1627	brænde	1	2.c	0.22032248973846436	0	0	0	0	0	1
1628	brænde	1	2.d	0.22129970788955688	0	0	1	0	0	1
1629	brænde	1	3	0.2714334726333618	0	1	2	0	0	1
1630	brænde	1	4	0.2931906580924988	0	0	0	0	0	1
1631	brænde	1	4.a	0.3999660015106201	0	0	2	0	1	1
1632	brænde	1	5	0.2675669193267822	0	0	1	0	0	1
1633	brænde	1	6	0.36509305238723755	0	0	3	0	0	1
1634	brænde	1	7	0.3949160575866699	1	0	0	0	0	1
1635	brænde	1	7.a	0.34016644954681396	0	0	2	0	0	1
1636	brænde	1	8	0.23812055587768555	0	0	0	0	0	1
1637	brænde	1	9	0.2739102840423584	1	0	0	0	0	1
1638	brænde	1	10	0.49109524488449097	0	0	1	0	0	1
1639	brænde	1.a	1.b	0.42208534479141235	0	0	3	1	1	1
1640	brænde	1.a	1.c	0.48209959268569946	0	0	1	1	1	1
1641	brænde	1.a	1.d	0.4840313196182251	0	0	1	1	1	1
1642	brænde	1.a	1.e	0.413692831993103	0	0	1	1	1	1
1643	brænde	1.a	2	0.291364848613739	0	0	1	0	0	1
1644	brænde	1.a	2.a	0.3913648724555969	0	0	0	0	0	1
1645	brænde	1.a	2.b	0.37820160388946533	0	0	1	0	0	1
1646	brænde	1.a	2.c	0.34830623865127563	0	0	2	0	0	1
1647	brænde	1.a	2.d	0.3441266417503357	0	0	1	0	0	1
1648	brænde	1.a	3	0.3518967032432556	0	1	0	0	0	1
1649	brænde	1.a	4	0.4078105688095093	0	0	2	0	0	1
1650	brænde	1.a	4.a	0.43470489978790283	0	0	4	0	1	1
1651	brænde	1.a	5	0.43718814849853516	0	0	1	0	0	1
1652	brænde	1.a	6	0.41718626022338867	0	0	5	0	0	1
1653	brænde	1.a	7	0.4289233684539795	0	0	2	0	0	1
1654	brænde	1.a	7.a	0.4187852740287781	0	0	0	0	0	1
1655	brænde	1.a	8	0.39556294679641724	0	0	2	0	0	1
1656	brænde	1.a	9	0.34224921464920044	0	0	2	0	0	1
1657	brænde	1.a	10	0.47926342487335205	0	0	3	0	0	1
1658	brænde	1.b	1.c	0.4320434331893921	3	1	2	1	2	0
1659	brænde	1.b	1.d	0.4188768267631531	0	0	2	1	2	1
1660	brænde	1.b	1.e	0.37192535400390625	2	0	2	1	2	0
1661	brænde	1.b	2	0.4448723793029785	1	0	2	0	1	1
1662	brænde	1.b	2.a	0.46250736713409424	1	0	3	0	1	1
1663	brænde	1.b	2.b	0.45278722047805786	0	0	2	0	1	1
1664	brænde	1.b	2.c	0.44052809476852417	0	0	1	0	1	1
1665	brænde	1.b	2.d	0.4567639231681824	0	0	2	0	1	1
1666	brænde	1.b	3	0.4310852289199829	0	0	3	0	1	1
1667	brænde	1.b	4	0.3550417423248291	0	0	1	0	1	1
1668	brænde	1.b	4.a	0.42706298828125	0	0	1	0	2	1
1669	brænde	1.b	5	0.4210113286972046	0	0	2	0	1	1
1670	brænde	1.b	6	0.36855465173721313	0	0	2	0	1	1
1671	brænde	1.b	7	0.5330966711044312	0	0	1	0	1	1
1672	brænde	1.b	7.a	0.44477391242980957	0	0	3	0	1	1
1673	brænde	1.b	8	0.4257585406303406	0	0	1	0	1	1
1674	brænde	1.b	9	0.48096364736557007	1	0	1	0	1	1
1675	brænde	1.b	10	0.4983088970184326	0	0	0	0	1	1
1676	brænde	1.c	1.d	0.5664997696876526	0	0	0	1	2	1
1677	brænde	1.c	1.e	0.42561793327331543	2	0	0	1	2	0
1678	brænde	1.c	2	0.48529595136642456	1	0	0	0	1	1
1679	brænde	1.c	2.a	0.5345537662506104	1	0	1	0	1	1
1680	brænde	1.c	2.b	0.4611339569091797	0	0	0	0	1	1
1681	brænde	1.c	2.c	0.44835060834884644	0	0	1	0	1	1
