idx	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
1391	falme	1	1.a	0.5293570160865784	1	0	0	1	1	1
1392	familie	1	1.a	0.11093330383300781	3	0	9	1	0	0
1393	familie	1	1.b	0.20334941148757935	3	0	9	1	1	1
1394	familie	1.a	1.b	0.1919199824333191	3	0	18	1	1	1
1395	familiær	1	1.a	0.5546038150787354	0	0	0	1	1	1
1396	familiær	1	2	0.8527023047208786	0	0	1	0	0	1
1397	familiær	1.a	2	0.8554043471813202	0	0	1	0	1	1
1398	fanden	1	1.a	0.5579567551612854	1	0	1	1	0	0
1399	fange	1	1.a	0.345523476600647	2	0	10	1	1	1
1400	fantasi	1	2	0.6001875400543213	1	0	12	0	0	1
1401	far	1	1.e	0.37312060594558716	0	0	9	1	0	1
1402	fare	1	1.a	0.30117863416671753	0	0	2	1	0	0
1403	fare	1	1.b	0.1979358196258545	0	0	5	1	0	0
1404	fare	1.a	1.b	0.22731554508209229	0	0	7	1	0	0
1405	fare	1	1.a	0.4023800492286682	1	0	3	1	0	1
1406	fart	1	2	0.28706496953964233	0	1	2	0	0	1
1407	fart	1	2.a	0.48932844400405884	0	0	8	0	1	1
1408	fart	1	4	0.5824329257011414	1	0	9	0	0	1
1409	fart	2	2.a	0.5247777104377747	0	0	10	1	1	1
1410	fart	2	4	0.5922916829586029	0	0	11	0	0	1
1411	fart	2.a	4	0.6517911553382874	0	0	1	0	1	1
1412	fartøj	1	2	0.43044811487197876	3	0	1	0	0	1
1413	farvel	1	1.a	0.7257392108440399	0	0	5	1	1	1
1414	farverig	1	1.a	0.5417287945747375	0	0	3	1	1	1
1415	fattig	1	1.a	0.38611525297164917	1	0	5	1	0	0
1416	fattig	1	2	0.4207759499549866	0	0	7	0	0	1
1417	fattig	1	2.a	0.5537430047988892	0	0	8	0	0	1
1418	fattig	1	2.b	0.5868345201015472	0	0	7	0	0	1
1419	fattig	1.a	2	0.5240318477153778	0	0	2	0	0	1
1420	fattig	1.a	2.a	0.6107650697231293	0	0	3	0	0	1
1421	fattig	1.a	2.b	0.6002582907676697	0	0	2	0	0	1
1422	fattig	2	2.a	0.6532857418060303	0	0	1	1	0	0
1423	fattig	2	2.b	0.6849699914455414	0	0	0	1	0	0
1424	fattig	2.a	2.b	0.6664028763771057	0	0	1	1	0	0
1425	fax	1	2	0.731685221195221	2	0	4	0	0	1
1426	feber	1	2	0.42833495140075684	0	0	7	0	0	1
1427	fedt	1	1.a	0.41220563650131226	1	0	4	1	0	1
1428	fedt	1	1.b	0.3158002495765686	1	0	4	1	0	1
1429	fedt	1	1.c	0.4010680913925171	1	0	2	1	0	0
1430	fedt	1.a	1.b	0.14778214693069458	2	0	0	1	0	1
1431	fedt	1.a	1.c	0.19623923301696777	0	0	2	1	0	1
1432	fedt	1.b	1.c	0.25827157497406006	0	0	2	1	0	1
1433	fedtstof	1	1.a	0.3698425889015198	1	0	4	1	0	1
1434	fejl	1	2	0.3969123363494873	0	1	3	0	0	1
1435	fejl	1	3	0.5020085573196411	0	0	2	0	0	1
1436	fejl	1	4	0.37177300453186035	0	1	3	0	0	0
1437	fejl	2	3	0.5522553324699402	0	0	5	0	0	1
1438	fejl	2	4	0.3567355275154114	0	1	6	0	0	1
1439	fejl	3	4	0.4896664023399353	0	0	1	0	0	1
1440	fejltagelse	1	1.a	0.3342379927635193	0	0	10	1	0	1
1441	felttog	1	1.a	0.45831364393234253	0	0	0	1	1	1
1442	ferie	1	2	0.30614030361175537	2	1	2	0	0	1
1443	fest	1	1.a	0.6098827719688416	0	0	6	1	1	1
1444	fest	1	1.b	0.7627002745866776	1	0	10	1	1	1
1445	fest	1	2	0.6114809811115265	5	0	11	0	0	1
1446	fest	1.a	1.b	0.38178884983062744	0	0	4	1	2	1
1447	fest	1.a	2	0.6406591534614563	0	0	5	0	1	0
1448	fest	1.b	2	0.6334344744682312	1	0	1	0	1	1
1449	fiber	1	1.a	0.6195650100708008	1	0	4	1	0	1
1450	fiber	1	2	0.8670212775468826	0	0	1	0	0	1
1451	fiber	1	3	0.6077098846435547	0	0	1	0	0	1
1452	fiber	1.a	2	0.6701785922050476	0	0	5	0	0	1
1453	fiber	1.a	3	0.5627001821994781	1	0	5	0	0	1
1454	fiber	2	3	0.7521222680807114	0	0	0	0	0	1
1455	fidus	1	1.a	0.6280133426189423	2	0	2	1	0	0
1456	fidus	1	2	0.5619415938854218	0	0	2	0	0	1
1457	fidus	1.a	2	0.6251071393489838	0	0	4	0	0	1
1458	figur	1	2	0.4086931347846985	1	0	6	0	0	1
1459	figur	1	2.a	0.21109223365783691	2	0	9	0	0	1
1460	figur	1	5	0.4551452398300171	1	0	2	0	0	1
1461	figur	2	2.a	0.3738139867782593	1	0	3	1	0	1
1462	figur	2	5	0.6057144701480865	1	0	4	0	0	1
1463	figur	2.a	5	0.474065363407135	1	0	7	0	0	1
1464	fiktion	1	1.a	0.33766138553619385	0	0	5	1	0	1
1465	film	1	1.a	0.2804256081581116	3	0	1	1	0	0
1466	film	1	2	0.34819692373275757	2	0	1	0	0	1
1467	film	1	2.a	0.4347248673439026	2	0	2	0	0	1
1468	film	1	3	0.3629235625267029	1	0	1	0	0	1
1469	film	1.a	2	0.2553774118423462	2	0	0	0	0	1
1470	film	1.a	2.a	0.4435008764266968	2	0	1	0	0	1
1471	film	1.a	3	0.4252452850341797	1	0	0	0	0	1
1472	film	2	2.a	0.23314815759658813	2	0	1	1	0	0
1473	film	2	3	0.27731484174728394	2	0	0	0	0	1
1474	film	2.a	3	0.3653469681739807	1	0	1	0	0	1
1475	filme	1	1.a	0.4023708701133728	0	0	1	1	0	0
1476	filosofi	1	1.a	0.24472635984420776	2	0	0	1	0	0
1477	filosofi	1	1.b	0.39030033349990845	0	0	1	1	1	1
1478	filosofi	1.a	1.b	0.24999547004699707	0	0	1	1	1	1
1479	filosofisk	1	1.a	0.5430306792259216	1	0	3	1	1	1
1480	filter	1	1.a	0.5331504642963409	2	0	1	1	0	1
1481	filter	1	1.b	0.4743586778640747	0	0	1	1	1	1
1482	filter	1.a	1.b	0.68354532122612	0	0	0	1	1	1
1483	finans	1	1.a	0.48421311378479004	0	0	1	1	0	1
1484	finansiel	1	2	0.547544538974762	0	0	1	0	0	1
1485	finansiel	1	3	0.5516292154788971	0	0	7	0	0	1
1486	finansiel	2	3	0.32288897037506104	0	0	6	0	0	0
1487	finger	1	1.c	0.49952560663223267	0	0	25	1	0	1
1488	finger	1	2	0.6086792051792145	0	0	26	0	0	1
1489	finger	1	3	0.6646108031272888	0	0	26	0	0	1
1490	finger	1.c	2	0.7601951211690903	0	0	1	0	0	1
1491	finger	1.c	3	0.5867330431938171	0	0	1	0	0	1
1492	finger	2	3	0.6744502484798431	1	0	0	0	0	1
1493	fire	1	2	0.5053019821643829	2	0	1	0	0	0
1494	fire	1	2.a	0.44942015409469604	1	0	2	0	1	1
1495	fire	2	2.a	0.5345306694507599	2	0	1	1	1	1
1496	firkantet	1	1.a	0.16832703351974487	5	0	3	1	0	0
1497	firkantet	1	1.b	0.6827078461647034	0	0	0	1	1	1
1498	firkantet	1	1.c	0.731826663017273	0	0	2	1	1	1
1499	firkantet	1.a	1.b	0.6554028391838074	0	0	3	1	1	1
1500	firkantet	1.a	1.c	0.626929372549057	0	0	1	1	1	1
1501	firkantet	1.b	1.c	0.2605894207954407	0	0	2	1	2	1
1502	fisk	1	1.a	0.3764374256134033	2	0	5	1	0	1
1503	fjende	1	1.a	0.41715556383132935	1	0	1	1	0	1
1504	fjende	1	1.c	0.14919239282608032	2	0	3	1	0	1
1505	fjende	1.a	1.c	0.4565960168838501	1	0	4	1	0	1
1506	fjendtlig	1	2	0.5298149585723877	1	0	1	0	0	1
1507	fjendtlighed	1	2	0.5356060564517975	0	0	0	0	0	1
1508	fjer	1	1.a	0.45597773790359497	3	0	4	1	0	0
1509	fjerne	1	1.a	0.3843708038330078	4	1	4	1	0	1
1510	fjerne	1	1.b	0.3233804702758789	4	1	6	1	0	0
1511	fjerne	1	1.c	0.5045215785503387	4	1	6	1	0	0
1512	fjerne	1.a	1.b	0.37785404920578003	4	1	2	1	0	1
1513	fjerne	1.a	1.c	0.3815281391143799	4	1	2	1	0	1
1514	fjerne	1.b	1.c	0.36359453201293945	4	2	0	1	0	0
1515	fjernsyn	1	1.a	0.24945783615112305	1	0	0	1	0	0
1516	fjernsyn	1	2	0.20420724153518677	2	0	2	0	0	1
1517	fjernsyn	1.a	2	0.19927412271499634	0	0	2	0	0	1
1518	flab	1	2	0.7385226488113403	0	0	0	0	0	1
1519	flaske	1	1.a	0.371951162815094	0	0	16	1	0	1
1520	fleksibel	1	1.a	0.3479079604148865	0	0	4	1	1	1
1521	fleksibel	1	1.b	0.5431357324123383	0	0	1	1	1	1
1522	fleksibel	1.a	1.b	0.4054345488548279	0	0	3	1	2	1
1523	flere	1	1.a	0.4089866280555725	0	0	1	1	0	0
1524	flere	1	2	0.15583336353302002	0	0	6	0	0	1
1525	flere	1.a	2	0.43063610792160034	0	0	7	0	0	1
1526	flertal	1	1.a	0.3005431294441223	0	0	10	1	0	1
1527	flue	1	1.a	0.291178822517395	2	0	5	1	0	0
1528	flydende	1	2	0.48605799674987793	0	0	10	0	0	1
1529	flydende	1	3	0.5436969697475433	0	0	6	0	0	1
1530	flydende	2	3	0.584898829460144	0	0	4	0	0	1
1531	flygtning	1	2	0.3537939786911011	2	0	10	0	0	1
1532	flytte	1	2	0.2721564769744873	4	0	10	0	0	1
1533	flåde	1	3	0.4559272527694702	2	0	1	0	0	1
1534	flænge	1	1.a	0.5082455575466156	0	0	9	1	1	1
1535	fløj	1	1.a	0.6601116955280304	1	0	3	1	0	1
1536	fløj	1	1.b	0.6171191036701202	0	0	3	1	0	1
1537	fløj	1	2	0.737958550453186	3	0	0	0	0	1
1538	fløj	1.a	1.b	0.21626359224319458	0	0	0	1	0	0
1539	fløj	1.a	2	0.7157516181468964	1	0	3	0	0	1
1540	fløj	1.b	2	0.6844283938407898	0	0	3	0	0	1
1541	fløjl	1	1.a	0.7261267304420471	0	0	12	1	0	0
1542	fløjte	1	2	0.6541872620582581	2	1	1	0	0	1
1543	fløjte	1	2.a	0.6541872620582581	2	1	3	0	0	1
1544	fløjte	1	3	0.45086151361465454	1	1	2	0	0	1
1545	fløjte	2	2.a	0	4	1	2	1	0	0
1546	fløjte	2	3	0.46100956201553345	0	1	3	0	0	1
1547	fløjte	2.a	3	0.46100956201553345	0	1	5	0	0	1
1548	fod	1	1.b	0.37185877561569214	0	0	13	1	0	1
1549	fod	1	2	0.5225295722484589	0	0	12	0	0	1
1550	fod	1	2.a	0.45375150442123413	0	0	12	0	0	1
1551	fod	1	3	0.6290460526943207	0	0	12	0	0	1
1552	fod	1.b	2	0.6041390001773834	2	0	1	0	0	1
1553	fod	1.b	2.a	0.4771009683609009	0	0	1	0	0	1
1554	fod	1.b	3	0.5973937213420868	0	0	1	0	0	1
1555	fod	2	2.a	0.10383671522140503	0	0	0	1	0	1
1556	fod	2	3	0.7726965546607971	0	0	0	0	0	1
1557	fod	2.a	3	0.736821711063385	0	0	0	0	0	1
1558	fodbold	1	1.a	0.44441676139831543	5	0	5	1	0	1
1559	fodbold	1	2	0.39557456970214844	0	0	2	0	0	1
1560	fodbold	1.a	2	0.37938690185546875	0	0	7	0	0	1
1561	fodre	1	1.b	0.5529750287532806	3	0	3	1	1	1
1562	fokus	1	1.a	0.44626063108444214	0	0	1	1	0	1
1563	fokus	1	1.b	0.5711542665958405	0	0	7	1	1	1
1564	fokus	1.a	1.b	0.35963982343673706	0	0	8	1	1	1
1565	fold	1	1.a	0.4716545343399048	2	0	1	1	0	0
1566	fold	1	1.b	0.4571809768676758	2	0	0	1	0	0
1567	fold	1.a	1.b	0.2397066354751587	2	0	1	1	0	0
1568	folde	1	1.a	0.37242281436920166	2	1	9	1	0	0
1569	folde	1	1.b	0.45249176025390625	2	1	8	1	0	1
1570	folde	1.a	1.b	0.5476386845111847	4	1	1	1	0	1
1571	foragte	1	1.a	0.2927994132041931	3	1	3	1	0	0
1572	forandre	1	1.a	0.4218404293060303	0	1	7	1	0	0
1573	forandring	1	1.a	0.502216100692749	0	0	12	1	0	0
1574	forbedring	1	1.a	0.5209342837333679	0	0	6	1	0	0
1575	forbehold	1	1.a	0.616820752620697	0	0	0	1	0	0
1576	forbehold	1	2	0.5619067251682281	1	0	2	0	0	1
1577	forbehold	1	2.a	0.5554341673851013	0	0	3	0	0	1
1578	forbehold	1	2.b	0.28008806705474854	0	0	0	0	0	1
1579	forbehold	1.a	2	0.3674200773239136	0	0	2	0	0	1
1580	forbehold	1.a	2.a	0.5665349066257477	0	0	3	0	0	1
1581	forbehold	1.a	2.b	0.560987114906311	0	0	0	0	0	1
1582	forbehold	2	2.a	0.5129392445087433	0	0	1	1	0	0
1583	forbehold	2	2.b	0.5639879703521729	0	0	2	1	0	0
1584	forbehold	2.a	2.b	0.5039314329624176	0	0	3	1	0	0
1585	forberedelse	1	2	0.25856858491897583	0	0	9	0	0	1
1586	forbi	1	1.a	0.6373136341571808	0	0	6	1	0	0
1587	forbi	1	1.b	0.5310181081295013	0	0	4	1	0	0
1588	forbi	1	2	0.43173569440841675	0	0	0	0	0	1
1589	forbi	1	3	0.7476173937320709	0	0	2	0	0	1
1590	forbi	1.a	1.b	0.7655336558818817	0	0	2	1	0	0
1591	forbi	1.a	2	0.6200805306434631	0	0	6	0	0	1
1592	forbi	1.a	3	0.8120564818382263	0	0	4	0	0	1
1593	forbi	1.b	2	0.5249958038330078	0	0	4	0	0	1
1594	forbi	1.b	3	0.8259843736886978	0	0	2	0	0	1
1595	forbi	2	3	0.6415470838546753	0	0	2	0	0	1
1596	forbillede	1	1.a	0.4767966866493225	0	0	1	1	0	0
1597	forbinding	1	2	0.7536073625087738	0	0	6	0	0	1
1598	forbund	1	1.a	0.38109028339385986	0	0	1	1	0	0
1599	forbund	1	2	0.25260692834854126	3	0	4	0	0	1
1600	forbund	1.a	2	0.3959929943084717	0	0	3	0	0	1
1601	fordel	1	1.a	0.3756803870201111	0	0	12	1	0	0
1602	fordele	1	1.a	0.27072346210479736	1	0	7	1	0	0
1603	fordele	1	1.b	0.2933773994445801	1	0	5	1	0	0
1604	fordele	1	2	0.23761653900146484	1	0	6	0	0	1
1605	fordele	1.a	1.b	0.3695375323295593	1	1	2	1	0	0
1606	fordele	1.a	2	0.41823768615722656	1	0	1	0	0	1
1607	fordele	1.b	2	0.3625949025154114	2	0	1	0	0	1
1608	foredrag	1	1.a	0.4508799910545349	0	0	2	1	1	1
1609	forene	1	1.a	0.4356364607810974	1	0	3	1	0	1
1610	forene	1	2	0.5389295220375061	1	0	6	0	0	1
1611	forene	1	3	0.613028347492218	0	0	7	0	0	1
1612	forene	1.a	2	0.4417789578437805	2	1	3	0	0	0
1613	forene	1.a	3	0.47355908155441284	0	0	4	0	0	1
1614	forene	2	3	0.4937271475791931	0	0	1	0	0	1
1615	forening	1	2	0.3796497583389282	1	0	11	0	0	1
1616	forening	1	3	0.4746558666229248	0	0	11	0	0	1
1617	forening	2	3	0.407609224319458	0	1	0	0	0	0
1618	foreslå	1	1.a	0.30466240644454956	0	0	5	1	0	0
1619	forespørgsel	1	1.a	0.45361608266830444	0	0	0	1	0	0
1620	forespørgsel	1	1.b	0.25269001722335815	0	1	3	1	0	0
1621	forespørgsel	1.a	1.b	0.6367560625076294	0	0	3	1	0	0
1622	forestille	1	1.a	0.16312772035598755	0	0	5	1	0	0
1623	forestille	1	1.b	0.41566765308380127	0	0	4	1	0	0
1624	forestille	1.a	1.b	0.44797688722610474	0	0	1	1	0	0
1625	forestilling	1	2	0.6894401609897614	0	0	9	0	0	1
1626	forfader	1	1.a	0.7589768022298813	2	0	2	1	0	0
1627	forfader	1	1.b	0.687051385641098	1	0	1	1	0	1
1628	forfader	1.a	1.b	0.9146406054496765	1	0	1	1	0	1
1629	forfalske	1	1.a	0.6163349151611328	1	0	3	1	0	1
1630	forfatning	1	2	0.4720500111579895	0	0	3	0	0	1
1631	forfatter	1	1.a	0.27346694469451904	2	0	4	1	0	0
1632	forfine	1	1.a	0.5703140199184418	0	0	1	1	0	0
1633	forgifte	1	1.a	0.259876012802124	3	1	0	1	0	1
1634	forgifte	1	1.b	0.6019817292690277	0	1	0	1	1	1
1635	forgifte	1.a	1.b	0.6478133797645569	0	0	0	1	1	1
1636	forgænger	1	1.a	0.5763452053070068	0	0	0	1	0	0
1637	forhandler	1	2	0.20896601676940918	2	0	2	0	0	1
1638	forhandling	1	1.a	0.3764757513999939	0	1	10	1	0	0
1639	forhandling	1	2	0.48324835300445557	1	0	9	0	0	1
1640	forhandling	1.a	2	0.12626022100448608	0	0	1	0	0	1
1641	forhindre	1	2	0.42202091217041016	0	1	1	0	0	1
1642	forhindring	1	1.b	0.6247154176235199	0	0	2	1	1	1
1643	forhistorie	1	2	0.28243255615234375	0	0	1	0	0	1
1644	forkert	1	1.a	0.3339095115661621	1	0	10	1	0	0
1645	forkert	1	2	0.24752873182296753	0	0	5	0	0	1
1646	forkert	1	2.a	0.3794342279434204	1	0	9	0	0	1
1647	forkert	1.a	2	0.29922014474868774	0	0	5	0	0	1
1648	forkert	1.a	2.a	0.1769067645072937	2	0	1	0	0	1
1649	forkert	2	2.a	0.22969788312911987	0	0	4	1	0	0
1650	forklare	1	1.a	0.21569979190826416	0	0	1	1	0	0
1651	forklaring	1	1.a	0.37767696380615234	0	0	4	1	0	1
1652	forklaring	1	1.b	0.3615916967391968	0	0	10	1	0	1
1653	forklaring	1.a	1.b	0.4468050003051758	0	0	6	1	0	1
1654	forkorte	1	1.a	0.5260868072509766	0	2	4	1	0	0
1655	forkorte	1	2	0.03839766979217529	2	0	1	0	0	1
1656	forkorte	1	3	0.5519929230213165	1	1	3	0	0	1
1657	forkorte	1.a	2	0.5752228200435638	0	0	3	0	0	1
1658	forkorte	1.a	3	0.58420729637146	0	1	1	0	0	1
1659	forkorte	2	3	0.5020134150981903	1	0	2	0	0	1
1660	forlange	1	1.a	0.373803973197937	0	1	6	1	0	0
1661	forlange	1	1.b	0.3891703486442566	0	0	5	1	0	0
1662	forlange	1	1.c	0.46823811531066895	2	1	5	1	0	0
1663	forlange	1.a	1.b	0.5513514876365662	0	0	1	1	0	0
1664	forlange	1.a	1.c	0.5896526873111725	0	1	1	1	0	0
1665	forlange	1.b	1.c	0.3923550248146057	0	0	0	1	0	0
1666	forlegenhed	1	2	0.7840638011693954	0	0	4	0	0	1
1667	forlystelse	1	1.a	0.39976662397384644	0	0	1	1	0	0
1668	forlægge	1	1.a	0.5896336436271667	3	0	0	1	0	1
1669	forlægge	1	2	0.40806102752685547	4	0	0	0	0	1
1670	forlægge	1.a	2	0.5637705028057098	2	0	0	0	0	1
1671	formand	1	2	0.29997533559799194	2	0	17	0	0	1
1672	forme	1	1.a	0.35787540674209595	0	0	1	1	0	1
1673	forme	1	1.b	0.05279737710952759	3	0	1	1	0	1
1674	forme	1.a	1.b	0.3966047167778015	0	0	2	1	0	1
1675	formel	1	1.a	0.2336025834083557	5	0	9	1	0	0
1676	formel	1	1.b	0.6517336368560791	1	0	12	1	0	1
1677	formel	1.a	1.b	0.5614723563194275	1	0	3	1	0	1
1678	formgive	1	1.a	0.6002332270145416	0	1	1	1	0	1
1679	formgivning	1	1.a	0.8303420394659042	0	0	0	1	0	1
1680	formue	1	1.a	0.259208083152771	0	0	3	1	0	1
1681	formular	1	1.a	0.643261581659317	0	0	2	1	0	1
1682	formular	1	2	0.7940506786108017	3	0	2	0	0	1
1683	formular	1.a	2	0.5609565377235413	0	0	0	0	0	1
1684	formulering	1	2	0.4604392647743225	0	0	2	0	0	1
1685	formål	1	2	0.46985650062561035	3	0	2	0	0	1
1686	formål	1	3	0.4060932993888855	3	0	7	0	0	1
1687	formål	2	3	0.38732731342315674	3	0	9	0	0	1
1688	fornemmelse	1	1.a	0.36552900075912476	2	0	5	1	0	1
1689	fornemmelse	1	1.b	0.2740212082862854	0	0	2	1	0	1
1690	fornemmelse	1	1.c	0.4222497344017029	0	0	0	1	0	1
1691	fornemmelse	1.a	1.b	0.33071357011795044	1	0	3	1	0	0
1692	fornemmelse	1.a	1.c	0.3317676782608032	1	0	5	1	0	0
1693	fornemmelse	1.b	1.c	0.42208975553512573	2	0	2	1	0	0
1694	fornuft	1	1.a	0.24106359481811523	0	1	9	1	0	0
1695	fornægte	1	1.a	0.4643961191177368	3	1	0	1	0	0
1696	fornægte	1	1.b	0.3735666871070862	3	1	1	1	0	0
1697	fornægte	1.a	1.b	0.3810204267501831	3	1	1	1	0	0
1698	forretning	1	2	0.5494972467422485	0	0	4	0	0	1
1699	forretning	1	2.a	0.5849170386791229	0	0	2	0	0	1
1700	forretning	2	2.a	0.6971949338912964	3	0	6	1	0	0
1701	forråd	1	1.a	0.595273345708847	2	0	1	1	1	1
1702	forråde	1	2	0.7226198613643646	1	0	2	0	0	1
1703	forsamling	1	1.a	0.18960779905319214	3	0	2	1	0	0
1704	forsegle	1	1.a	0.5175989270210266	1	1	5	1	0	0
1705	forsegling	1	1.a	0.9226306304335594	0	0	0	1	0	1
1706	forsendelse	1	1.b	0.20711135864257812	0	0	1	1	0	1
1707	forsigtig	1	1.a	0.7286657392978668	1	0	1	1	0	1
1708	forsigtig	1	1.b	0.4664344787597656	0	0	1	1	0	1
1709	forsigtig	1.a	1.b	0.8694923371076584	0	0	0	1	0	0
1710	forsikre	1	2	0.3984866142272949	2	0	0	0	0	1
1711	forsikring	1	1.a	0.35446012020111084	0	0	8	1	0	1
1712	forsikring	1	2	0.4712713956832886	0	0	9	0	0	1
1713	forsikring	1.a	2	0.4044591188430786	0	0	1	0	0	1
1714	forskel	1	1.a	0.3546167016029358	1	0	21	1	0	0
1715	forskel	1	1.b	0.36735934019088745	0	0	20	1	0	1
1716	forskel	1.a	1.b	0.42780888080596924	0	0	1	1	0	1
1717	forskellig	1	1.a	0.43112432956695557	0	0	6	1	0	0
1718	forskellig	1	2	0.7066120207309723	1	0	1	0	0	1
1719	forskellig	1.a	2	0.6457163989543915	0	0	5	0	0	1
1720	forskrift	1	2	0.6441200971603394	0	0	3	0	0	1
1721	forsone	1	1.a	0.4550885558128357	0	1	0	1	0	0
1722	forsone	1	1.b	0.5070854425430298	2	1	6	1	0	0
1723	forsone	1.a	1.b	0.5410680174827576	0	1	6	1	0	0
1724	forspring	1	1.a	0.6285851001739502	0	0	4	1	0	1
1725	forstand	1	1.a	0.3652130961418152	1	0	2	1	0	0
1726	forstand	1	2	0.3547654151916504	0	0	17	0	0	1
1727	forstand	1.a	2	0.47832781076431274	0	0	15	0	0	1
1728	forståelse	1	2	0.45144736766815186	1	0	12	0	0	1
1729	forståelse	1	2.a	0.5641155540943146	0	0	6	0	0	1
1730	forståelse	2	2.a	0.4726763367652893	0	2	6	1	0	0
1731	forstørre	1	1.a	0.5647741258144379	0	0	1	1	1	1
1732	forstørre	1	1.b	0.5348832309246063	1	0	2	1	0	0
1733	forstørre	1.a	1.b	0.7189611494541168	0	0	1	1	1	1
1734	forsvar	1	2	0.4032677412033081	3	0	3	0	0	1
1735	forsvar	1	3	0.35881221294403076	0	0	10	0	0	1
1736	forsvar	1	3.a	0.3566257953643799	0	0	5	0	0	1
1737	forsvar	1	3.b	0.40717387199401855	0	0	10	0	1	1
1738	forsvar	2	3	0.5013507604598999	0	0	7	0	0	1
1739	forsvar	2	3.a	0.43432915210723877	0	0	2	0	0	1
1740	forsvar	2	3.b	0.4850950241088867	0	0	7	0	1	1
1741	forsvar	3	3.a	0.3505178689956665	1	0	5	1	0	0
1742	forsvar	3	3.b	0.37820255756378174	0	0	0	1	1	0
1743	forsvar	3.a	3.b	0.42320477962493896	0	0	5	1	1	0
1744	forsvinde	1	2	0.4759582281112671	3	2	3	0	0	1
1745	forsvinde	1	3	0.3573678731918335	1	0	9	0	0	1
1746	forsvinde	1	3.a	0.24805736541748047	1	0	5	0	1	1
1747	forsvinde	2	3	0.5251447260379791	1	1	6	0	0	1
1748	forsvinde	2	3.a	0.3607971668243408	1	1	2	0	1	1
1749	forsvinde	3	3.a	0.35151994228363037	1	1	4	1	1	0
1750	forsyning	1	2	0.7457365989685059	0	0	3	0	0	1
1751	forsæt	1	1.a	0.14663487672805786	4	1	1	1	0	1
1752	forsøg	1	2	0.3339329957962036	2	0	6	0	0	1
1753	forsøg	1	2.a	0.4095374345779419	2	0	14	0	0	1
1754	forsøg	2	2.a	0.3603498935699463	2	0	8	1	0	0
1755	forsøge	1	1.a	0.5665287971496582	0	0	4	1	0	0
1756	fortabt	1	2	0.894716665148735	0	0	5	0	0	1
1757	fortidig	1	1.a	0.6633760333061218	0	0	1	1	0	1
1758	fortryde	1	1.a	0.8001420348882675	0	1	12	1	0	0
1759	fortrydelse	1	2	0.6918648779392242	2	0	3	0	0	1
1760	fortynde	1	1.a	0.5760695040225983	1	0	4	1	1	1
1761	forud	1	2	0.7571344673633575	0	0	3	0	0	1
1762	forud	1	3	0.7279572486877441	0	0	7	0	0	1
1763	forud	2	3	0.6704202592372894	0	0	4	0	0	1
1764	forudse	1	1.a	0.33415645360946655	0	1	7	1	0	0
1765	forudsigelig	1	1.a	0.6433538496494293	0	0	2	1	0	1
1766	forudsigelse	1	1.a	0.40434396266937256	0	0	2	1	0	0
1767	forum	1	1.a	0.6209617853164673	0	0	6	1	0	0
1768	forvente	1	1.a	0.3520437479019165	3	1	11	1	0	0
1769	forvente	1	1.b	0.4094974994659424	2	1	11	1	0	0
1770	forvente	1.a	1.b	0.4868253469467163	2	0	0	1	0	0
1771	forventning	1	1.a	0.507233738899231	1	1	16	1	0	0
1772	forvirre	1	1.a	0.611832857131958	0	0	14	1	0	0
1773	forvise	1	1.a	0.4650530219078064	0	1	0	1	0	1
1774	forår	1	1.a	0.556125283241272	2	0	16	1	1	1
1775	forår	1	1.b	0.6809760630130768	0	0	14	1	1	1
1776	forår	1.a	1.b	0.47128790616989136	0	0	2	1	2	0
1777	forøge	1	2	0.4257839322090149	0	1	2	0	0	1
1778	foster	1	1.a	0.8560814410448074	0	0	2	1	1	1
1779	fotografi	1	2	0.4699900150299072	0	0	0	0	0	1
1780	fragt	1	1.a	0.3578130602836609	0	0	1	1	0	1
1781	fragt	1	1.b	0.32209473848342896	0	0	0	1	0	1
1782	fragt	1.a	1.b	0.4130159020423889	0	0	1	1	0	1
1783	frekvens	1	2	0.39222002029418945	2	0	0	0	0	1
1784	frembringe	1	2	0.5855025053024292	2	0	1	0	0	1
1785	frembringe	1	2.a	0.40031713247299194	2	0	3	0	0	1
1786	frembringe	2	2.a	0.6956043243408203	3	0	2	1	0	1
1787	fremgang	1	1.a	0.47796714305877686	0	0	14	1	0	1
1788	fremgang	1	1.b	0.4358685612678528	0	0	16	1	0	1
1789	fremgang	1.a	1.b	0.4315297603607178	0	0	2	1	0	1
1790	fremkalde	1	2	0.6058717668056488	2	0	9	0	0	1
1791	fremstilling	1	2	0.5509929060935974	1	0	2	0	0	1
1792	fremstilling	1	2.a	0.6046230494976044	0	0	1	0	0	1
1793	fremstilling	2	2.a	0.5923075675964355	0	0	3	1	0	1
1794	fremtid	1	1.a	0.2749842405319214	0	0	11	1	1	1
1795	fremtid	1	2	0.5560738146305084	0	0	10	0	0	1
1796	fremtid	1	2.a	0.5674111843109131	0	0	11	0	0	1
1797	fremtid	1.a	2	0.4079561233520508	0	0	1	0	1	1
1798	fremtid	1.a	2.a	0.5753534138202667	0	0	0	0	1	1
1799	fremtid	2	2.a	0.6270778775215149	0	0	1	1	0	0
1800	fremtræden	1	1.a	0.117423415184021	0	0	0	1	0	0
1801	fremtræden	1	2	0.6925043165683746	0	0	1	0	0	1
