	0	1	2	3	4	5	6	7	8	9
0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
249	arena	1.a	1.b	0.5728975534439087	2	0	0	1	1	1
250	arena	1.a	1.c	0.7257866561412811	1	0	7	1	1	1
251	arena	1.b	1.c	0.5596155524253845	1	0	7	1	2	1
252	arkitekt	1	1.a	0.4699430465698242	3	0	2	1	0	0
253	arkitektur	1	2	0.38992631435394287	0	0	3	0	0	1
254	arkiv	1	1.a	0.5214559137821198	1	0	0	1	0	1
255	arm	1	1.a	0.4615400433540344	0	0	16	1	0	0
256	arm	1	2	0.3385527729988098	0	0	17	0	0	1
257	arm	1	3	0.42311012744903564	0	0	17	0	0	1
258	arm	1.a	2	0.5826446413993835	0	0	1	0	0	1
259	arm	1.a	3	0.6737654805183411	0	0	1	0	0	1
260	arm	2	3	0.4652077555656433	2	0	0	0	0	1
261	arrogant	1	1.a	0.4987633228302002	0	0	7	1	0	0
262	arsenal	1.a	1.b	0.36191773414611816	2	0	2	1	1	1
263	art	1	2	0.47922658920288086	0	0	9	0	0	1
264	artikel	1	2	0.3859179615974426	3	0	2	0	0	1
265	artikel	1	3	0.4184637665748596	0	0	1	0	0	1
266	artikel	2	3	0.636798232793808	0	0	1	0	0	1
267	artikulere	1	1.a	0.7111372947692871	0	0	2	1	0	0
268	artikulere	1	2	0.4593329429626465	2	0	2	0	0	1
269	artikulere	1.a	2	0.6126624345779419	0	0	4	0	0	1
270	arv	1	1.a	0.5537395477294922	0	0	0	1	0	0
271	arv	1	2	0.3483157157897949	0	0	2	0	0	1
272	arv	1	2.a	0.4872162342071533	0	0	0	0	0	1
273	arv	1	3	0.339715838432312	0	0	3	0	0	1
274	arv	1.a	2	0.4765692949295044	0	0	2	0	0	1
275	arv	1.a	2.a	0.519256055355072	0	0	0	0	0	1
276	arv	1.a	3	0.6172524690628052	1	0	3	0	0	1
277	arv	2	2.a	0.38987594842910767	0	0	2	1	0	0
278	arv	2	3	0.34049105644226074	0	0	1	0	0	1
279	arv	2.a	3	0.5081471502780914	0	0	3	0	0	1
280	arve	1	1.a	0.4485882520675659	0	0	4	1	0	1
281	arve	1	2	0.3132120370864868	1	0	4	0	0	1
282	arve	1	3	0.4891127943992615	0	0	4	0	0	1
283	arve	1.a	2	0.30748438835144043	0	0	0	0	0	1
284	arve	1.a	3	0.577391117811203	0	0	0	0	0	1
285	arve	2	3	0.42928123474121094	0	0	0	0	0	1
286	arving	1	1.a	0.348788857460022	2	0	1	1	0	0
287	aske	1	1.a	0.22487550973892212	4	0	4	1	0	1
288	aspekt	1	1.a	0.3026432991027832	0	0	5	1	0	0
289	asyl	1	2	0.3183661103248596	1	0	17	0	0	1
290	atlet	1	2	0.3469212055206299	2	0	2	0	0	1
291	atmosfære	1	1.a	0.38470566272735596	2	0	7	1	0	1
292	atmosfære	1	1.b	0.5713668465614319	0	0	7	1	1	1
293	atmosfære	1	1.c	0.43153804540634155	0	0	7	1	1	1
294	atmosfære	1.a	1.b	0.5762839913368225	0	0	0	1	1	1
295	atmosfære	1.a	1.c	0.408685564994812	0	0	0	1	1	1
296	atmosfære	1.b	1.c	0.39190131425857544	3	0	0	1	2	0
